Churn,Tenure,Techie,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure
1,7.748370205,0,13.90587666,8,1,0
0,6.90648504,0,14.40659587,10,1,0
0,11.80191083,0,13.36710209,10,0,0
1,20.75499393,0,8.497807171,16,0,0
0,10.57261422,1,7.842029127,17,0,0
1,5.260136013,0,8.063885304,10,0,0
1,28.38835566,0,9.957204622,13,1,0
0,7.243986575,1,3.507354765,11,1,0
0,1.876407503,0,8.624034211,10,1,1
0,7.29973843,1,16.35739677,17,1,0
1,11.24483017,1,3.629351785,13,2,0
0,6.735352382,0,10.73698075,14,0,0
1,5.991017375,1,11.284594,11,1,0
0,16.67574291,0,10.40270813,10,0,0
0,10.28281832,0,15.0905113,18,0,0
1,19.21689293,1,12.95955778,13,0,1
1,11.34954445,0,10.05136169,9,0,0
0,1.846161288,1,5.129502971,15,0,0
0,14.86270396,0,10.7459413,12,1,0
0,2.216583602,0,3.43357667,7,1,0
0,16.53708435,0,8.220782475,8,2,1
0,3.7013893,1,12.11791408,11,3,0
1,5.261502169,1,13.23925733,19,1,2
1,7.279044337,0,8.670379621,11,1,0
0,13.80323806,0,8.82164481,13,2,0
1,15.92219451,0,11.35680475,14,2,0
1,3.525858481,0,9.271105349,14,1,1
1,9.85591776,1,7.92301547,11,0,0
0,9.75910234,0,12.07745494,13,1,1
0,5.506476096,0,10.10753133,9,1,0
0,6.999864982,0,15.4360432,13,2,0
0,19.50833872,1,8.319615273,14,0,0
0,7.320050181,0,8.14229928,9,1,1
1,8.886453729,0,8.862064813,10,0,0
0,17.80378998,0,13.9772991,12,3,1
0,7.847288476,0,11.97665938,12,1,0
0,10.8040205,0,8.361906963,14,0,0
1,7.798523158,1,3.625998515,12,0,0
0,9.586248224,0,6.306089367,11,0,1
1,9.428767036,1,9.479801512,20,0,0
0,8.019086021,0,10.69315843,12,0,0
1,5.78988794,0,9.883677574,9,1,0
0,23.02862012,0,10.2900353,9,1,2
0,2.72317525,0,14.34431543,11,0,0
0,18.92157073,0,8.936042397,11,2,0
0,11.90088632,0,8.950709439,10,1,1
0,28.93788212,0,14.9103207,15,2,1
1,1.570209934,0,12.37429389,11,0,1
1,10.85959186,0,5.896054877,11,1,0
1,2.995498523,0,8.375886131,18,1,0
1,10.56061324,0,10.7721728,9,3,1
0,9.84141211,0,11.72362557,10,2,0
0,16.66441267,0,8.365498538,9,1,0
1,12.84120976,0,7.275899757,15,1,0
1,5.759265746,0,6.987857557,16,0,0
0,7.979145258,0,13.08571695,11,1,1
0,19.28424826,0,8.367217945,16,1,0
0,13.57977305,1,15.29183368,11,1,0
1,3.520675631,0,8.824004704,14,0,0
1,10.49916723,0,6.913368813,9,1,1
1,1.72479919,0,15.22907333,12,0,0
0,11.84987964,0,11.03086435,14,2,0
0,3.976305626,0,11.02449018,12,2,1
1,5.759571228,0,10.83227898,13,1,0
0,3.613513424,0,10.0934549,11,1,1
0,5.156978882,1,12.71080854,12,1,1
1,16.75922789,0,7.612812481,12,0,0
1,13.85187885,0,7.167928889,14,0,0
1,9.472450618,0,14.32600086,11,1,1
0,6.636312277,0,14.28125681,11,2,1
0,2.904448825,1,10.86134286,14,3,0
1,4.800346852,0,6.858268186,16,1,2
0,10.35063785,0,7.530481623,17,1,1
0,14.71592037,0,7.373007212,13,0,1
1,9.758067608,0,8.025412394,13,2,0
1,9.820011726,0,9.730159336,11,1,0
0,8.458573247,0,13.09411393,16,0,1
0,8.508626757,0,2.992013152,12,1,1
0,11.70347852,0,12.1362412,11,2,1
1,29.8284414,0,8.07133879,7,1,1
0,7.004427474,0,11.64143982,11,0,0
1,7.439569893,0,14.19955362,8,1,0
1,21.05353987,0,3.5419259,12,0,1
0,6.050060777,0,8.788051372,10,0,0
0,7.599617029,0,6.72503168,13,2,0
0,5.473564746,0,8.241378511,8,1,0
1,4.803306414,0,6.164653674,8,0,0
1,6.051428262,1,7.094794839,10,1,0
0,6.503513341,0,9.263024683,12,2,0
1,1.650263525,1,9.55444436,16,0,0
0,2.282601557,0,8.433181103,16,2,1
0,15.70393958,0,6.674303144,5,0,0
0,11.56648604,0,12.77695284,11,1,0
0,1.322671871,0,8.586124112,14,1,0
1,9.539962975,0,9.545907757,7,2,0
0,4.303745101,0,11.66266603,14,1,0
0,7.607475355,0,14.46243735,12,3,1
1,3.736763788,0,7.482298411,12,1,0
0,22.39935475,0,12.11561244,16,3,0
0,20.07541432,0,9.098009816,17,1,1
1,7.677648117,0,9.981655957,13,0,0
0,14.08292576,0,7.607841769,15,0,0
0,11.14672304,0,9.830658025,14,1,1
1,6.343374736,0,13.98915649,13,1,2
1,21.1875693,0,7.999794525,12,3,1
0,19.9441873,0,9.685619611,13,0,0
1,3.196943016,1,8.157311089,14,1,1
1,3.248169927,0,4.407345296,14,0,1
0,6.248150471,1,5.147134775,16,2,1
0,3.293435643,0,13.88702214,12,2,1
0,1.754385394,1,18.30369591,17,2,1
0,11.48773622,0,11.30766093,11,0,0
0,5.711646401,0,9.039378259,13,1,0
0,7.603357235,0,11.42897436,12,0,0
0,2.084118551,1,9.281101985,14,0,0
1,6.587201276,0,12.49098641,14,0,0
0,4.603347641,0,12.46342441,15,1,0
0,6.541066702,0,12.76368534,10,0,1
0,4.332134531,0,14.4902121,13,1,0
1,2.279259145,0,10.58136361,15,2,1
1,9.043575718,0,14.4386161,15,3,0
0,8.446160069,0,13.54202523,15,0,0
0,3.990895779,0,8.696229317,16,0,0
0,9.07068647,0,9.624347659,7,2,1
0,16.97529426,0,7.831185802,8,1,0
0,25.77611616,0,10.02846403,14,1,0
1,3.189179387,0,7.92468528,12,1,1
0,6.49110882,0,10.85798773,14,1,0
1,8.908332009,0,7.892007202,16,2,0
0,15.37107894,0,12.48033844,12,0,0
1,9.715065141,0,9.783917847,8,1,2
1,9.582004744,0,11.87926178,13,0,0
1,5.84055678,0,8.960273769,15,0,1
0,2.968358466,0,9.862233728,13,1,1
0,9.294088005,0,12.78434846,5,0,0
1,12.96208301,0,9.051251778,11,0,0
0,2.831804349,0,7.458066464,14,0,0
0,9.322934248,0,12.0778957,8,0,0
1,11.75027091,0,9.751202613,12,1,0
1,6.509951549,0,8.278970561,13,0,1
0,3.087125795,0,12.48971668,17,2,1
0,5.310878954,0,10.4673283,14,1,0
1,4.208227552,0,13.84635691,10,0,0
1,4.933319572,0,10.02798635,10,1,0
1,2.179548523,0,15.15657239,10,1,0
1,9.289517752,0,8.441192512,13,1,0
1,12.55438733,0,10.80087066,13,2,0
0,28.86969715,0,10.35866414,4,0,0
1,8.063547235,0,10.4009592,13,0,1
1,4.612099351,0,10.39432745,18,0,0
1,14.60526414,0,15.08380131,15,0,0
0,11.95255483,0,6.479792672,13,0,0
1,5.044076415,0,12.76255256,10,0,1
0,13.55218661,0,5.031953948,11,0,1
0,7.748288711,0,12.63331903,18,1,0
0,8.360649713,0,1.180258979,13,2,1
1,9.162445307,1,10.84787976,9,0,0
1,5.823321565,0,8.222455858,15,0,2
0,29.10639477,0,3.908365171,13,1,1
1,5.786960464,0,6.483393995,15,1,0
1,19.70266217,0,5.729464009,15,1,2
0,4.455386749,1,7.450205641,14,0,0
0,9.44860885,0,14.37269379,14,2,0
1,4.986528165,0,3.461555254,7,0,1
0,12.00858052,0,10.13650144,7,0,0
0,10.26390461,0,6.69907945,13,1,0
1,1.525343103,0,7.544577618,10,2,0
1,11.78880203,0,9.891516764,12,1,0
1,24.19132114,0,10.39942085,14,0,1
1,14.37727698,0,7.010398119,12,0,0
0,1.128335443,0,12.47369418,16,0,2
1,5.691421867,0,14.81572883,14,2,0
1,6.492246879,1,7.647106164,7,0,2
1,3.831221517,0,9.746705702,15,0,1
0,11.08306586,0,12.19720019,12,0,0
0,7.48578642,0,14.34937361,13,1,0
1,8.654535873,0,9.263624334,17,2,0
0,5.179004124,0,11.0781516,17,2,0
1,1.440416687,0,11.97165632,14,0,0
1,7.542749465,0,9.812128627,15,1,1
0,4.607336316,0,11.05079611,14,0,2
1,6.28842083,0,13.9416954,11,0,0
1,1.532973151,0,10.13282402,11,0,0
0,15.74763468,0,6.486151578,11,1,1
0,23.956929,0,10.09307939,16,1,1
0,9.073819276,0,16.16759956,9,2,0
0,4.310152224,0,5.64473528,11,0,0
1,19.76529476,0,7.637291768,12,2,0
0,17.71637154,0,7.335113752,14,1,0
1,17.37839741,0,11.16404955,12,0,1
1,5.130341596,1,8.096814588,14,1,0
0,6.588311936,0,7.428239784,15,3,1
0,4.222122394,0,13.52402765,7,2,2
0,10.81273093,0,8.588524095,11,2,1
1,1.078815111,0,12.28484802,13,1,0
1,7.161869147,0,6.325988402,8,1,0
0,4.313377262,0,12.50317843,11,0,1
1,11.38490458,0,16.58995671,17,1,0
1,26.01552533,0,13.27497461,11,2,1
1,4.784582646,0,8.461468748,17,0,0
1,5.110718131,0,13.12937988,11,1,0
0,8.802527803,0,8.023586737,9,3,0
1,4.667703398,0,8.023097117,6,2,0
1,7.455148937,1,14.87070352,10,3,1
1,17.28550612,0,10.65786656,11,1,0
0,2.284207057,0,10.52752198,8,0,0
0,5.028564472,0,10.67064745,14,2,2
1,2.010353461,1,6.780313334,16,0,0
1,5.240131023,0,10.65970319,14,1,0
0,3.414733275,0,10.60676299,15,0,1
1,1.901532614,0,10.60701919,6,1,0
1,5.541384803,0,8.441465412,13,1,0
1,5.62805389,1,10.79373083,16,1,0
0,3.11643578,0,12.13409749,17,2,0
1,2.086431077,0,11.11012751,10,3,1
0,12.84560044,0,11.31808678,10,2,0
1,2.704019894,0,8.925549447,10,1,1
1,1.656338685,0,10.01977372,10,0,0
1,14.89720747,0,5.349482623,8,1,0
1,8.735757967,0,9.530649932,10,2,1
1,1.161803984,0,10.06967038,14,1,0
1,13.76871228,0,10.27136063,17,2,0
0,18.66504433,0,12.24849045,9,2,0
1,13.01023159,0,4.771959745,10,1,0
0,5.803901847,0,11.53388751,13,1,2
1,5.295927221,0,11.90094641,8,0,0
0,2.463011656,0,14.34560232,14,1,1
1,14.04985628,1,8.659099436,13,0,0
0,4.849677072,0,12.27991447,11,1,0
0,9.595456517,0,6.573582085,9,1,1
0,15.16937697,1,10.47189661,9,0,1
1,9.195415365,0,13.32211645,15,0,0
0,13.04114417,0,5.439572058,6,0,0
1,1.79772408,1,7.84599874,12,1,1
0,6.471903209,0,8.989389393,16,0,1
1,9.923586914,0,10.9725355,11,2,0
0,5.36237356,0,16.53887592,10,3,0
0,3.317348927,0,15.56284947,15,1,0
0,10.79186592,0,8.121051317,10,2,0
0,3.505235526,0,4.937247087,14,0,0
0,11.7391369,0,5.921988779,13,1,0
0,13.00962018,0,11.61603945,13,0,0
0,4.709035899,1,11.08657399,8,0,1
0,1.611546284,0,8.406366357,12,0,0
1,11.55987401,0,13.05019837,5,1,0
1,5.261212465,0,12.017333,14,0,1
0,15.806584,0,10.51532824,12,0,0
0,13.17849974,0,6.056073185,8,3,1
0,11.58317216,0,5.900461334,9,1,1
1,12.05713486,0,4.455529019,8,0,1
1,3.105139512,0,10.13094024,11,0,1
0,9.137809439,1,10.02323853,12,2,1
1,6.991642782,1,5.114025367,7,1,1
0,9.637781398,0,6.988268456,12,0,0
1,2.368283285,0,14.96043073,11,1,0
0,9.651065829,1,12.36821127,7,2,0
1,8.730405893,0,10.87926101,13,2,0
1,4.173314039,0,15.55101617,9,0,0
0,15.42700763,0,8.211187999,7,3,0
0,12.91213895,0,11.71773291,12,2,0
1,3.679255472,0,6.911626144,14,0,2
0,10.34327947,1,6.271196467,10,1,0
1,5.451895614,0,10.52545349,10,1,1
1,12.81881129,1,9.699996141,11,0,0
0,8.277054038,0,11.00710107,15,0,0
0,14.31596419,1,13.86336803,12,0,0
1,5.259033624,0,3.294848551,11,2,0
0,14.44810037,0,12.58586084,11,1,1
1,4.245035615,0,8.888970383,7,1,1
1,4.035770971,1,7.054722377,7,2,0
1,6.434280902,0,7.14125345,17,0,0
1,5.425068599,0,5.965254402,4,0,0
0,2.729451922,0,8.159988366,11,0,0
0,5.134989649,0,5.729233184,7,1,2
0,6.979009919,0,6.572735215,15,2,0
1,4.816592997,0,10.86747966,17,2,0
0,3.861708438,0,10.56770254,14,2,0
1,11.58576976,1,9.718721513,9,1,1
0,1.740841699,0,11.6041258,8,1,0
0,10.50397242,0,9.586917162,6,2,0
0,4.906579535,0,8.606588238,8,1,0
0,15.90065569,0,10.01552859,13,0,0
1,1.276890621,0,11.30041277,9,0,0
1,5.915225146,0,10.41328888,9,1,1
1,2.646328849,1,7.694429352,9,0,1
1,13.7944302,0,12.37922958,12,0,2
1,1.550579619,0,13.65070244,11,2,0
1,10.03364243,0,9.846699861,12,0,0
1,14.63294721,1,13.03239121,14,1,0
1,7.380291282,0,13.17617062,14,1,0
0,1.047382039,0,10.82285908,12,0,1
1,2.371911572,0,13.25327303,10,0,0
0,4.905988692,0,9.751665909,8,2,1
0,2.253077812,0,13.18785324,16,3,1
1,1.59959844,0,7.639596437,15,0,0
1,27.46106977,0,10.28840622,13,0,0
1,1.457335487,0,11.22141288,15,0,1
1,17.34243942,0,9.046493464,16,2,0
1,9.759495559,0,10.35968528,14,0,0
0,16.66814552,0,9.42589315,14,1,0
1,16.66213522,0,12.40982989,16,1,1
0,14.38485335,0,8.978754052,14,2,0
0,1.443775322,1,10.0260969,13,1,0
1,9.349597147,0,14.17316345,13,1,0
0,4.945014197,0,10.07197012,12,0,0
0,8.015401085,0,7.024369189,11,0,1
1,1.153881327,0,3.888998584,12,1,1
0,18.09905454,0,7.336069408,16,0,0
1,2.625315241,1,7.98755916,13,0,2
1,5.566520625,0,10.72236279,7,1,1
0,2.380500918,1,9.957228621,17,3,0
0,8.979360083,0,11.7318828,12,2,0
0,8.840888613,1,11.24862413,14,3,0
0,8.137267032,1,8.850529612,15,2,0
1,2.258852671,0,7.419287002,12,2,0
1,2.010811355,1,11.06857815,9,0,0
1,1.591333405,0,9.565152901,13,2,0
0,7.918062789,1,8.482888636,13,0,0
1,1.515452465,0,9.652139761,16,0,0
1,3.857300987,0,8.539641939,12,1,0
0,7.882710227,1,10.64291697,11,1,2
1,3.950587999,0,11.20520071,13,0,0
0,14.02849733,0,8.063335935,12,1,0
1,6.721823696,0,13.31380475,11,1,0
0,1.796688583,0,10.71615894,16,1,0
1,12.51401968,1,8.081619837,11,0,0
0,9.485268741,0,12.51549843,14,1,0
1,19.02547148,0,8.86985406,11,0,1
1,2.506101194,0,15.54783164,13,2,0
1,7.55918608,1,5.232014731,5,0,1
1,1.692982143,0,10.53236725,9,1,0
0,6.069124406,0,13.85111325,16,2,1
1,3.079467822,0,8.140661137,14,1,0
0,6.240783682,0,12.33741082,14,1,1
1,11.76491612,0,12.45682505,11,0,0
0,4.868716415,0,11.72006175,14,3,0
1,5.011675804,0,9.309881954,16,0,0
1,15.27829427,0,9.757158826,19,3,0
1,4.06047424,0,6.680449508,7,1,0
0,9.618627021,0,11.13463155,13,0,0
0,4.952763872,0,9.604665557,14,0,0
1,1.819217843,0,9.312625685,11,0,0
1,16.62593689,0,9.738312225,6,0,0
1,6.429025787,1,10.75310595,6,0,0
0,5.31868521,0,13.66391306,10,1,1
1,16.4659765,0,12.73263489,10,0,1
1,9.188837964,0,10.75719664,13,1,0
0,13.3771743,0,5.678334284,13,3,2
1,5.688867768,1,9.256839293,11,2,2
0,2.049006759,1,6.005716686,14,1,0
0,22.11524673,0,8.449531886,20,1,0
0,6.524843094,0,7.843654266,10,2,0
1,3.976063151,1,13.62253111,9,1,0
0,24.64624542,0,9.555432535,15,2,1
0,7.852675802,0,11.21221327,12,2,0
1,6.745272795,0,9.407074462,13,1,0
1,11.42508906,0,6.086629667,13,0,2
0,3.328266165,0,9.304463636,10,0,0
1,2.722310392,1,5.488512386,13,1,1
0,9.907505405,0,6.981877587,12,1,0
1,4.319159918,0,12.9482381,14,0,0
0,11.34544436,1,7.951655098,18,0,0
0,15.0349197,0,10.89715144,13,0,2
1,18.39607984,1,8.830393232,16,3,0
0,8.846951024,0,5.862004423,14,1,0
0,18.33393114,1,8.98242621,13,0,0
0,18.29391747,0,5.931159176,10,3,0
1,12.43358232,1,10.72707391,9,0,1
1,4.303849456,0,10.94456682,13,1,1
0,9.539729035,0,5.870348986,12,1,0
0,6.339774346,0,9.299530649,9,1,0
1,4.969645421,1,8.430997077,11,1,0
0,5.376652863,0,7.728340502,6,0,0
0,11.67460124,0,12.10251179,11,1,1
0,24.71916223,0,11.71374732,7,0,1
1,4.354733929,0,6.245748922,8,1,2
0,10.11019941,0,13.68107774,14,0,0
0,14.69261964,0,10.47958917,11,0,0
0,2.39088492,0,13.31528474,11,0,1
0,2.606228436,0,12.78736044,11,1,0
1,13.08606275,0,13.41327327,15,0,0
1,3.644232332,0,13.93273371,12,1,1
1,1.415346194,0,9.290332689,6,1,0
0,15.1418246,0,9.008013496,16,1,0
1,2.601455981,0,9.983403111,14,0,0
1,14.5875554,0,6.364065547,8,0,0
1,13.37654004,0,12.37242269,11,1,0
0,4.486607929,1,8.222298126,16,1,0
1,7.904120653,0,12.232234,17,0,0
0,2.017579009,0,9.306097105,15,0,1
0,9.716257401,0,9.65902772,12,1,0
0,18.05033087,0,14.72092154,8,1,0
0,8.700517617,0,11.80636108,6,1,0
1,7.25493599,0,12.27786817,13,1,0
1,5.898536601,0,9.203049013,15,2,1
0,4.929637705,1,7.729323128,15,1,0
1,8.713385365,0,8.316451322,11,0,0
1,13.0035986,0,10.67873215,10,0,1
0,14.45990083,0,6.867261371,10,0,0
0,5.837241927,0,10.28039766,13,1,0
1,10.81815085,1,13.33611658,15,0,1
0,4.764739683,0,3.98804545,17,2,1
1,4.056889119,0,7.478384978,15,2,2
1,9.876537733,1,8.667871777,14,2,1
0,1.018519598,1,9.949410035,17,1,2
0,8.938308825,0,8.194524344,12,1,1
1,4.187033385,0,10.20451845,11,1,1
0,14.7804282,0,8.504581001,11,0,2
0,15.24536909,0,5.36030216,12,2,0
1,9.690818661,0,9.26498924,12,0,0
0,4.218778557,0,14.82711414,16,2,0
0,2.205915318,0,8.131344693,11,0,0
1,11.18792763,0,8.225714709,13,1,0
0,1.929621761,0,10.38958279,10,0,0
1,16.64037206,1,13.77280014,5,1,0
1,4.898445616,0,10.51064826,12,0,1
1,3.218751358,0,11.10202866,5,3,0
0,10.03360917,1,6.771224401,13,0,0
0,8.853636698,0,13.12198645,14,3,0
0,3.523994671,1,8.102372401,13,2,2
1,9.473751367,0,12.83502533,5,0,0
1,19.58895462,1,10.55414085,11,1,0
0,10.19437082,0,7.20065374,8,2,0
0,2.871446409,0,11.72865495,16,0,0
0,7.292787239,0,10.99234942,15,0,0
1,8.458121948,1,9.973647103,11,0,0
0,17.48396291,0,8.825929291,8,0,1
1,8.92504512,1,7.649443176,16,0,0
1,11.24061076,0,6.792026415,13,1,1
0,18.73450543,0,9.586595428,18,1,0
1,6.681362911,0,10.10186417,10,2,0
0,5.824620949,0,9.597592484,8,3,0
1,18.97328429,1,9.898208583,10,0,0
0,19.98393473,0,7.078232973,8,1,0
0,17.41856593,0,4.963308626,12,1,0
1,6.791270714,0,9.646498667,12,2,1
0,7.172070851,1,5.92932879,13,2,0
0,16.99923183,0,10.98788501,10,0,0
0,8.960033031,1,14.77952062,8,1,1
1,2.451256489,0,17.96334654,14,2,0
1,13.76430574,1,2.870798009,13,0,0
1,2.440923609,0,3.749430281,12,1,0
0,8.279774899,0,12.51140348,13,0,0
0,9.2766412,1,10.16339628,7,0,0
0,6.435331488,0,11.11635259,18,0,0
0,15.40849216,0,9.938971667,11,2,0
0,13.46926706,0,10.72919005,6,0,0
1,6.867358844,0,12.1464948,14,1,0
1,7.522520984,0,10.15007074,12,1,0
1,4.611940238,0,6.884662093,15,2,1
0,18.30915793,0,12.35760773,12,1,0
1,11.45319603,0,2.358964139,14,2,1
1,10.30304569,0,14.39565424,16,3,0
1,5.901029789,0,15.9111278,15,1,1
1,8.691329205,0,9.320031526,20,3,0
0,17.56356483,0,13.12639203,9,0,0
1,3.638799298,0,5.580139894,15,2,0
1,20.70165955,0,5.64360936,10,2,1
0,1.214622014,0,6.732546893,11,1,0
0,10.92511005,0,5.478738151,15,2,0
0,3.147892285,0,8.415407057,11,3,1
1,8.688984603,0,12.05866555,17,2,0
1,1.456262249,0,7.550902576,12,2,1
1,2.072317222,0,11.28505526,9,0,0
0,3.475168025,0,7.990639758,9,1,0
0,9.510993751,0,10.78273936,11,0,0
0,22.16579367,0,11.02320782,13,2,0
0,6.19002424,0,11.10415291,10,2,0
0,9.067061096,0,17.5602198,10,3,0
0,1.845003373,0,4.122791832,11,1,0
0,3.12313921,0,12.84976081,10,1,1
1,10.24058579,1,9.543357026,8,2,0
1,1.491763776,0,7.077339857,10,0,0
1,18.66406554,0,6.033340156,11,0,0
1,8.721905501,0,12.13656325,12,1,1
1,14.58313517,0,4.840632447,10,1,0
0,4.255080878,1,9.242340847,6,0,0
0,9.343807204,0,6.471033904,17,1,1
1,4.153793775,0,8.352797526,9,0,1
1,2.760208796,1,11.13577596,12,2,0
1,1.583634587,0,13.44315297,7,1,0
0,13.98469679,0,4.316379108,8,2,0
1,3.072369855,0,7.92642809,10,0,0
1,12.81011786,0,9.032895096,12,2,1
0,8.417226873,0,15.15496322,14,2,1
0,17.35804942,0,11.57637613,10,0,1
1,7.95236848,0,11.55879323,12,1,1
1,8.889790813,0,11.98080538,6,1,0
1,1.112321784,1,15.13468172,14,2,1
0,17.67252758,0,8.280154685,17,2,2
0,9.716052195,1,13.65973236,16,1,0
0,7.077999389,0,9.919678232,11,0,1
1,13.85473212,1,8.444910983,11,1,0
0,10.39427126,0,2.944771091,13,1,0
0,10.22370845,1,12.84598904,14,2,0
0,8.098851806,0,8.578166103,12,0,1
0,19.16163631,0,11.32174569,13,2,2
1,9.932932319,0,15.75679649,11,1,0
1,4.00803296,0,8.828958895,9,1,0
0,14.41890198,0,8.704414121,6,1,0
1,9.26064585,0,9.908849616,5,0,0
0,8.634921784,0,7.553373948,9,2,1
0,26.16514147,0,10.30256804,8,3,1
1,1.068799086,0,17.49332639,12,1,2
1,17.39605821,0,7.523463124,14,1,0
0,7.245906912,0,7.899801255,11,2,1
1,6.133827574,1,7.059012011,11,0,0
1,3.816472249,1,10.59857436,12,1,1
0,11.47456181,0,9.109696707,15,1,0
1,3.61323465,0,15.32731181,13,0,0
1,6.126946607,0,11.64764999,9,1,1
0,9.378558244,0,15.34353703,14,1,0
1,5.679317142,0,7.595319178,10,3,0
0,9.314854212,1,9.227166445,12,1,0
0,6.339408608,0,10.06634813,20,2,0
0,5.597557242,1,9.140364793,11,1,0
1,6.195470215,1,14.95030399,8,3,1
0,8.509499576,0,12.47176454,11,2,0
0,30.03608319,1,10.03378888,14,1,0
0,13.34966275,0,12.96180339,16,1,0
0,9.045537332,0,10.94680764,6,0,0
0,17.70570806,0,13.32229504,14,1,0
1,5.958420709,0,15.54569939,9,0,0
1,7.570075544,0,8.440399216,9,0,0
0,5.873359501,0,9.010061624,12,1,1
0,19.37622206,0,12.9088807,15,0,0
0,13.66699636,0,6.783649349,7,0,1
0,10.7468963,1,8.455302586,10,0,0
0,6.691537735,1,13.64460159,9,0,1
0,12.41932486,0,10.39492135,14,0,0
1,2.5238884,0,10.58093125,8,0,1
0,9.764790968,0,12.07896744,13,0,0
1,7.629294031,0,10.51343586,18,0,0
0,6.695029374,0,10.94484319,12,0,1
0,19.25835701,0,8.836395031,7,0,1
1,1.723983897,0,16.63376919,13,1,0
0,3.811416865,0,7.540632126,17,0,0
0,1.784103787,0,8.173622417,10,1,0
0,1.43538042,0,15.17990976,7,1,1
0,13.3451101,0,10.24327363,14,0,0
0,9.676963031,0,5.730187669,11,1,0
0,9.028422616,0,2.516745112,12,1,0
1,5.441479864,0,12.834729,9,1,0
0,3.550421402,1,9.503889638,13,0,0
0,13.14070245,0,13.25666082,14,0,0
0,19.9235245,0,9.255314336,13,2,0
1,1.374911824,0,8.954899011,14,1,2
0,3.106980528,0,11.81175528,10,0,0
1,5.550110436,1,2.110606916,18,1,0
1,9.38712707,1,11.46370907,15,0,0
1,4.005780287,0,9.928856736,12,0,0
0,12.40889924,0,11.57554015,11,0,0
0,7.60247544,1,13.27478996,11,1,2
0,10.08463748,1,8.508595449,13,1,0
0,6.169035922,0,8.844986609,9,1,0
1,12.09641389,0,12.25982132,12,0,0
1,23.32691904,0,10.03906526,11,3,0
0,8.886360176,0,9.515742803,11,2,0
1,15.82334026,0,8.620125009,10,0,1
1,6.862244054,0,7.85989854,11,0,0
0,5.396647294,0,11.57607855,10,0,1
0,18.42609229,0,10.42690816,17,2,0
0,4.526667855,0,7.953632262,9,2,0
0,6.832965812,1,10.24268185,8,0,0
0,6.109999694,0,13.65545074,14,1,1
1,12.74748675,0,10.62473397,13,0,1
0,4.997365436,0,9.540070446,11,0,0
1,15.32475177,0,16.88041332,13,1,0
1,18.81607435,0,12.50834927,8,1,0
0,7.629943705,0,8.942252776,9,1,0
0,9.417609509,0,12.8348374,14,0,1
0,11.96148946,0,15.76975133,8,1,0
0,15.48651522,0,13.46868109,14,0,0
1,21.10862922,0,4.471635302,7,1,0
1,8.825774698,0,10.14904497,14,2,0
0,8.574105728,0,8.6681168,16,1,0
1,15.56696462,0,11.28911933,14,1,0
0,8.000279417,0,7.568122559,14,1,0
0,15.16346403,0,7.641160647,7,1,0
1,10.43448006,1,10.62427045,12,0,1
1,8.550692097,0,6.922666965,9,0,0
1,9.323157168,0,10.20539198,15,2,0
0,10.36025557,0,4.912625477,10,2,0
0,17.63783701,0,5.205660364,13,0,0
1,2.694014031,0,9.816727691,18,0,0
0,2.937852035,0,8.717398286,15,2,1
0,9.566169913,0,13.75454575,8,0,0
1,2.163284177,1,15.61280724,12,0,1
0,14.06970055,0,11.69866136,10,0,1
0,13.13159395,1,13.56647971,13,1,0
0,11.55776139,0,7.697547282,11,0,1
0,14.96367107,0,8.22529209,9,1,0
1,2.439520256,1,8.734579171,15,2,2
0,17.68782231,0,7.295808186,14,1,0
1,8.255617012,1,10.51097693,11,2,0
0,5.174032539,0,7.518278856,15,0,0
1,8.16762508,0,11.93951737,10,2,0
0,14.96689418,0,12.69971233,12,3,0
1,7.537243981,0,7.947973086,15,1,0
0,18.95221637,0,12.26691686,8,0,0
1,5.011735021,1,14.82798335,12,1,1
1,2.728247011,0,10.39540448,10,3,0
1,7.138985437,0,9.064004874,12,2,0
0,22.71649048,0,8.420093797,11,0,0
1,13.28051861,1,9.420067912,17,1,0
0,27.96096319,0,11.20745718,14,0,1
1,4.61174735,0,7.436719685,13,1,0
0,9.94963312,0,5.833716636,15,0,0
0,15.71358455,0,7.79720649,9,1,1
1,12.60420397,0,7.584336396,11,0,0
0,17.92733138,0,14.18701742,14,0,0
1,6.818705821,1,11.54198689,7,1,0
0,15.97494301,0,10.51853461,12,0,0
1,14.39399314,0,7.871451091,13,2,1
1,9.983052758,0,10.67112794,13,1,0
0,2.704950495,0,12.01473007,13,2,1
1,20.83084927,0,9.241864687,15,2,2
1,1.225588884,0,10.48393458,13,3,0
0,10.44973947,0,12.67159952,13,0,1
0,3.418302206,0,8.414092289,10,0,1
0,4.837990763,1,6.292455476,13,3,0
1,1.963127209,0,8.665638946,10,1,0
1,10.34247598,0,14.63754555,15,0,0
1,1.156719701,0,15.09456492,12,0,1
0,17.3999197,1,12.48009091,14,1,0
0,3.124488057,0,7.207577411,12,3,0
1,6.958063425,0,13.72595127,9,2,0
1,7.010189312,0,7.987261514,14,0,0
1,2.447985699,0,13.96678169,13,1,0
0,4.269258862,0,3.356393859,16,1,1
0,8.343625652,1,16.41256411,11,1,0
0,4.397705634,0,13.37613844,16,0,2
0,11.08150154,0,6.839793198,12,0,0
0,7.273510936,0,4.789435489,10,0,0
